concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
42739592		Procedure	CPT4	CPT4 Modifier	S	77	19700101	20991231	
2211797		Procedure	CPT4	CPT4	S	77001	20070703	20991231	
2211798		Procedure	CPT4	CPT4	S	77002	20070703	20991231	
2211799		Procedure	CPT4	CPT4	S	77003	20070703	20991231	
2211800		Procedure	CPT4	CPT4		77011	20070703	20991231	
2211801		Procedure	CPT4	CPT4	S	77012	20070703	20991231	
2211802		Procedure	CPT4	CPT4	S	77013	20070703	20991231	
2211803		Procedure	CPT4	CPT4	S	77014	20070703	20991231	
2211804		Procedure	CPT4	CPT4	S	77021	20070703	20991231	
2211805		Procedure	CPT4	CPT4	S	77022	20070703	20991231	
2211806		Procedure	CPT4	CPT4		77031	20070703	20140415	
2211807		Procedure	CPT4	CPT4		77032	20070703	20140415	
927103		Procedure	CPT4	CPT4	S	77046	20190506	20991231	
927104		Procedure	CPT4	CPT4	S	77047	20190506	20991231	
927105		Procedure	CPT4	CPT4	S	77048	20190506	20991231	
927106		Procedure	CPT4	CPT4	S	77049	20190506	20991231	
2211808		Procedure	CPT4	CPT4	S	77051	20070703	20170507	
2211809		Procedure	CPT4	CPT4	S	77052	20070703	20170507	
2211810		Procedure	CPT4	CPT4	S	77053	20070703	20991231	
2211811		Procedure	CPT4	CPT4	S	77054	20070703	20991231	
2211812		Procedure	CPT4	CPT4	S	77055	20070703	20170507	
2211813		Procedure	CPT4	CPT4		77056	20070703	20170507	
2211814		Procedure	CPT4	CPT4		77057	20070703	20170507	
2211815		Procedure	CPT4	CPT4	S	77058	20070703	20190505	
2211816		Procedure	CPT4	CPT4		77059	20070703	20190505	
46257687		Procedure	CPT4	CPT4	S	77061	20150501	20991231	
46257521		Procedure	CPT4	CPT4		77062	20150511	20991231	
46257421		Procedure	CPT4	CPT4	S	77063	20150511	20991231	
42627940		Procedure	CPT4	CPT4	S	77065	20020101	20991231	
42628028		Procedure	CPT4	CPT4	S	77066	20170501	20991231	
42627987		Procedure	CPT4	CPT4	S	77067	20020101	20991231	
2211817		Procedure	CPT4	CPT4	S	77071	20070703	20991231	
2211818		Procedure	CPT4	CPT4		77072	20070703	20991231	
2211819		Procedure	CPT4	CPT4	S	77073	20070703	20991231	
2211820		Procedure	CPT4	CPT4	S	77074	20070703	20991231	
2211821		Procedure	CPT4	CPT4		77075	20070703	20991231	
2211822		Procedure	CPT4	CPT4	S	77076	20070703	20991231	
2211823		Procedure	CPT4	CPT4	S	77077	20070703	20991231	
2211824		Procedure	CPT4	CPT4	S	77078	20070703	20991231	
2211825		Procedure	CPT4	CPT4	S	77079	20070703	20120507	
2211826		Procedure	CPT4	CPT4	S	77080	20070703	20991231	
2211827		Procedure	CPT4	CPT4	S	77081	20070703	20991231	
2211828		Procedure	CPT4	CPT4		77082	20070703	20150510	
2211829		Procedure	CPT4	CPT4	S	77083	20070703	20120507	
2211830		Procedure	CPT4	CPT4	S	77084	20070703	20991231	
46257456		Procedure	CPT4	CPT4	S	77085	20150511	20991231	
46257727		Procedure	CPT4	CPT4	S	77086	20150511	20991231	
1389775		Measurement	CPT4	CPT4	S	77089	20221107	20991231	
1389776		Measurement	CPT4	CPT4	S	77090	20221107	20991231	
1389777		Measurement	CPT4	CPT4	S	77091	20221107	20991231	
1389778		Measurement	CPT4	CPT4	S	77092	20221107	20991231	
2211831		Procedure	CPT4	CPT4	S	77261	19700101	20991231	
2211832		Procedure	CPT4	CPT4	S	77262	19700101	20991231	
2211833		Procedure	CPT4	CPT4	S	77263	19700101	20991231	
2211834		Procedure	CPT4	CPT4	S	77280	19700101	20991231	
2211835		Procedure	CPT4	CPT4	S	77285	19700101	20991231	
2211836		Procedure	CPT4	CPT4	S	77290	19700101	20991231	
44816358		Procedure	CPT4	CPT4	S	77293	20140415	20991231	
2211837		Procedure	CPT4	CPT4	S	77295	19700101	20991231	
2211838		Procedure	CPT4	CPT4	S	77299	19700101	20991231	
2211839		Procedure	CPT4	CPT4	S	77300	19700101	20991231	
2211840		Procedure	CPT4	CPT4	S	77301	19700101	20991231	
2211841		Procedure	CPT4	CPT4	S	77305	19700101	20150510	
46257728		Procedure	CPT4	CPT4	S	77306	20081103	20991231	
46257422		Procedure	CPT4	CPT4	S	77307	20081103	20991231	
2211842		Procedure	CPT4	CPT4	S	77310	19700101	20150510	
2211843		Procedure	CPT4	CPT4	S	77315	19700101	20150510	
46257423		Procedure	CPT4	CPT4	S	77316	19940412	20991231	
46257522		Procedure	CPT4	CPT4	S	77317	20150501	20991231	
46257523		Procedure	CPT4	CPT4	S	77318	19940412	20991231	
2211844		Procedure	CPT4	CPT4	S	77321	19700101	20991231	
2211845		Procedure	CPT4	CPT4	S	77326	19700101	20150510	
2211846		Procedure	CPT4	CPT4	S	77327	19700101	20150510	
2211847		Procedure	CPT4	CPT4	S	77328	19700101	20150510	
2211848		Procedure	CPT4	CPT4	S	77331	19700101	20991231	
2211849		Procedure	CPT4	CPT4	S	77332	19700101	20991231	
2211850		Procedure	CPT4	CPT4	S	77333	19700101	20991231	
2211851		Device	CPT4	CPT4	S	77334	19700101	20991231	
2211852		Observation	CPT4	CPT4	S	77336	19700101	20991231	
40756993		Procedure	CPT4	CPT4	S	77338	20100403	20991231	
2211853		Observation	CPT4	CPT4		77370	19700101	20991231	
2211854		Procedure	CPT4	CPT4	S	77371	20070703	20991231	
2211855		Procedure	CPT4	CPT4	S	77372	20070703	20991231	
2211856		Procedure	CPT4	CPT4	S	77373	20070703	20991231	
46257736		Procedure	CPT4	CPT4	S	77385	20150511	20991231	
46257688		Procedure	CPT4	CPT4	S	77386	20150501	20991231	
46257457		Procedure	CPT4	CPT4	S	77387	20150511	20991231	
2211857		Procedure	CPT4	CPT4	S	77399	19700101	20991231	
2211858		Procedure	CPT4	CPT4	S	77401	19700101	20991231	
2211859		Procedure	CPT4	CPT4	S	77402	19700101	20991231	
2211860		Procedure	CPT4	CPT4		77403	19700101	20150510	
2211861		Procedure	CPT4	CPT4		77404	19700101	20150510	
2211862		Procedure	CPT4	CPT4		77406	19700101	20150510	
2211863		Procedure	CPT4	CPT4	S	77407	19700101	20991231	
2211864		Procedure	CPT4	CPT4	S	77408	19700101	20150510	
2211865		Procedure	CPT4	CPT4	S	77409	19700101	20150510	
2211866		Procedure	CPT4	CPT4	S	77411	19700101	20150510	
2211867		Procedure	CPT4	CPT4	S	77412	19700101	20991231	
2211868		Procedure	CPT4	CPT4	S	77413	19700101	20150510	
2211869		Procedure	CPT4	CPT4	S	77414	19700101	20150510	
2211870		Procedure	CPT4	CPT4	S	77416	19700101	20150510	
2211871		Procedure	CPT4	CPT4	S	77417	19700101	20991231	
2211872		Procedure	CPT4	CPT4	S	77418	19700101	20150510	
2722251		Procedure	CPT4	CPT4	S	77419	19700101	20130508	
2722252		Procedure	CPT4	CPT4	S	77420	19700101	20130508	
2211873		Procedure	CPT4	CPT4	S	77421	20060213	20150510	
2211874		Procedure	CPT4	CPT4	S	77422	20060213	20180506	
2211875		Procedure	CPT4	CPT4	S	77423	20060213	20991231	
42742549		Procedure	CPT4	CPT4	S	77424	20120507	20991231	
42742550		Procedure	CPT4	CPT4	S	77425	20120507	20991231	
2211876		Procedure	CPT4	CPT4	S	77427	19700101	20991231	
2722254		Procedure	CPT4	CPT4	S	77430	19700101	20130508	
2211877		Procedure	CPT4	CPT4	S	77431	19700101	20991231	
2211878		Procedure	CPT4	CPT4	S	77432	19700101	20991231	
2211879		Procedure	CPT4	CPT4	S	77435	20070703	20991231	
42742551		Procedure	CPT4	CPT4	S	77469	20120507	20991231	
2211880		Procedure	CPT4	CPT4	S	77470	19700101	20991231	
2211881		Procedure	CPT4	CPT4	S	77499	19700101	20991231	
2211882		Procedure	CPT4	CPT4	S	77520	19700101	20991231	
2211883		Procedure	CPT4	CPT4	S	77522	19700101	20991231	
2211884		Procedure	CPT4	CPT4	S	77523	19700101	20991231	
2211885		Procedure	CPT4	CPT4	S	77525	19700101	20991231	
2211886		Procedure	CPT4	CPT4	S	77600	19700101	20991231	
2211887		Procedure	CPT4	CPT4	S	77605	19700101	20991231	
2211888		Procedure	CPT4	CPT4	S	77610	19700101	20991231	
2211889		Procedure	CPT4	CPT4	S	77615	19700101	20991231	
2211890		Procedure	CPT4	CPT4		77620	19700101	20991231	
2211891		Procedure	CPT4	CPT4	S	77750	19700101	20991231	
2211892		Procedure	CPT4	CPT4	S	77761	19700101	20991231	
2211893		Procedure	CPT4	CPT4	S	77762	19700101	20991231	
2211894		Procedure	CPT4	CPT4	S	77763	19700101	20991231	
42628029		Procedure	CPT4	CPT4	S	77767	20160501	20991231	
42628483		Procedure	CPT4	CPT4	S	77768	20160501	20991231	
42628030		Procedure	CPT4	CPT4	S	77770	20160501	20991231	
42628064		Procedure	CPT4	CPT4	S	77771	20160501	20991231	
42628642		Procedure	CPT4	CPT4	S	77772	20160501	20991231	
2211895		Procedure	CPT4	CPT4	S	77776	19700101	20170507	
2211896		Procedure	CPT4	CPT4	S	77777	19700101	20170507	
2211897		Procedure	CPT4	CPT4	S	77778	19700101	20991231	
42737621		Procedure	CPT4	CPT4	S	77781	19700101	20090406	
42737622		Procedure	CPT4	CPT4	S	77782	19700101	20090406	
42737623		Procedure	CPT4	CPT4	S	77783	19700101	20090406	
42737624		Procedure	CPT4	CPT4	S	77784	19700101	20090406	
2211902		Procedure	CPT4	CPT4	S	77785	20090406	20170507	
2211903		Procedure	CPT4	CPT4	S	77786	20090406	20170507	
2211904		Procedure	CPT4	CPT4	S	77787	20090406	20170507	
2211905		Procedure	CPT4	CPT4	S	77789	19700101	20991231	
2211906		Procedure	CPT4	CPT4		77790	19700101	20991231	
2211907		Procedure	CPT4	CPT4	S	77799	19700101	20991231	
42739593		Procedure	CPT4	CPT4 Modifier	S	78	19700101	20991231	
2211909		Procedure	CPT4	CPT4	S	78000	19700101	20051117	
2211910		Procedure	CPT4	CPT4	S	78001	19700101	20051117	
2211911		Procedure	CPT4	CPT4	S	78003	19700101	20130508	
2211912		Procedure	CPT4	CPT4	S	78006	19700101	20130508	
2211913		Procedure	CPT4	CPT4	S	78007	19700101	20130508	
2211914		Procedure	CPT4	CPT4	S	78010	19700101	20130508	
2211915		Procedure	CPT4	CPT4	S	78011	19700101	20130508	
43527939		Procedure	CPT4	CPT4	S	78012	20130508	20991231	
43527868		Procedure	CPT4	CPT4		78013	20130508	20991231	
43527902		Procedure	CPT4	CPT4	S	78014	20130508	20991231	
2211916		Procedure	CPT4	CPT4	S	78015	19700101	20991231	
2211917		Procedure	CPT4	CPT4	S	78016	19700101	20991231	
2211918		Procedure	CPT4	CPT4	S	78018	19700101	20991231	
2211919		Procedure	CPT4	CPT4	S	78020	19700101	20991231	
2211920		Procedure	CPT4	CPT4	S	78070	19700101	20991231	
43527940		Procedure	CPT4	CPT4	S	78071	20130508	20991231	
43527941		Procedure	CPT4	CPT4	S	78072	20130508	20991231	
2211921		Procedure	CPT4	CPT4		78075	19700101	20991231	
2211922		Procedure	CPT4	CPT4	S	78099	19700101	20991231	
2211923		Procedure	CPT4	CPT4		78102	19700101	20991231	
2211924		Procedure	CPT4	CPT4	S	78103	19700101	20991231	
2211925		Procedure	CPT4	CPT4		78104	19700101	20991231	
2211926		Procedure	CPT4	CPT4	S	78110	19700101	20991231	
2211927		Procedure	CPT4	CPT4	S	78111	19700101	20991231	
2211928		Procedure	CPT4	CPT4	S	78120	19700101	20991231	
2211929		Procedure	CPT4	CPT4	S	78121	19700101	20991231	
2211930		Procedure	CPT4	CPT4	S	78122	19700101	20991231	
2211931		Procedure	CPT4	CPT4		78130	19700101	20991231	
2211932		Procedure	CPT4	CPT4	S	78135	19700101	20201231	
2211933		Procedure	CPT4	CPT4	S	78140	19700101	20991231	
42734658		Procedure	CPT4	CPT4	S	78160	19700101	20060213	
42734660		Procedure	CPT4	CPT4	S	78162	19700101	20060213	
42734659		Procedure	CPT4	CPT4	S	78170	19700101	20060213	
42737635		Procedure	CPT4	CPT4	S	78172	19700101	20060213	
2211938		Procedure	CPT4	CPT4	S	78185	19700101	20991231	
2211939		Procedure	CPT4	CPT4	S	78190	19700101	20180506	
2211940		Procedure	CPT4	CPT4		78191	19700101	20991231	
2211941		Procedure	CPT4	CPT4		78195	19700101	20991231	
2211942		Procedure	CPT4	CPT4	S	78199	19700101	20991231	
2211943		Procedure	CPT4	CPT4	S	78201	19700101	20991231	
2211944		Procedure	CPT4	CPT4		78202	19700101	20991231	
2211945		Procedure	CPT4	CPT4		78205	19700101	20200503	
2211946		Procedure	CPT4	CPT4		78206	19700101	20200503	
2211947		Procedure	CPT4	CPT4	S	78215	19700101	20991231	
2211948		Procedure	CPT4	CPT4		78216	19700101	20991231	
2211949		Procedure	CPT4	CPT4	S	78220	19700101	20120507	
2211950		Procedure	CPT4	CPT4	S	78223	19700101	20120507	
42742552		Procedure	CPT4	CPT4		78226	20120507	20991231	
42742553		Procedure	CPT4	CPT4	S	78227	20120507	20991231	
2211951		Procedure	CPT4	CPT4		78230	19700101	20991231	
2211952		Procedure	CPT4	CPT4	S	78231	19700101	20991231	
2211953		Procedure	CPT4	CPT4		78232	19700101	20991231	
2211954		Procedure	CPT4	CPT4		78258	19700101	20991231	
2211955		Procedure	CPT4	CPT4		78261	19700101	20991231	
2211956		Procedure	CPT4	CPT4		78262	19700101	20991231	
2211957		Procedure	CPT4	CPT4		78264	19700101	20991231	
42627941		Procedure	CPT4	CPT4	S	78265	20160501	20991231	
42628484		Procedure	CPT4	CPT4	S	78266	20160501	20991231	
2211958		Procedure	CPT4	CPT4	S	78267	19700101	20991231	
2211959		Measurement	CPT4	CPT4	S	78268	19700101	20991231	
2211960		Procedure	CPT4	CPT4	S	78270	19700101	20190505	
2211961		Procedure	CPT4	CPT4	S	78271	19700101	20190505	
2211962		Procedure	CPT4	CPT4	S	78272	19700101	20190505	
2211963		Procedure	CPT4	CPT4		78278	19700101	20991231	
2211964		Procedure	CPT4	CPT4		78282	19700101	20991231	
2211965		Procedure	CPT4	CPT4		78290	19700101	20991231	
2211966		Procedure	CPT4	CPT4		78291	19700101	20991231	
2211967		Procedure	CPT4	CPT4	S	78299	19700101	20991231	
2211968		Procedure	CPT4	CPT4	S	78300	19700101	20991231	
2211969		Procedure	CPT4	CPT4	S	78305	19700101	20991231	
2211970		Procedure	CPT4	CPT4	S	78306	19700101	20991231	
2211971		Procedure	CPT4	CPT4	S	78315	19700101	20991231	
2211972		Procedure	CPT4	CPT4		78320	19700101	20200503	
2211973		Procedure	CPT4	CPT4	S	78350	19700101	20991231	
2211974		Procedure	CPT4	CPT4	S	78351	19700101	20991231	
2211975		Procedure	CPT4	CPT4	S	78399	19700101	20991231	
2211976		Procedure	CPT4	CPT4	S	78414	19700101	20991231	
2211977		Procedure	CPT4	CPT4		78428	19700101	20991231	
709985		Procedure	CPT4	CPT4	S	78429	20200504	20991231	
709986		Procedure	CPT4	CPT4	S	78430	20200504	20991231	
709987		Procedure	CPT4	CPT4	S	78431	20200504	20991231	
709988		Procedure	CPT4	CPT4	S	78432	20200504	20991231	
709989		Procedure	CPT4	CPT4	S	78433	20200504	20991231	
709990		Procedure	CPT4	CPT4	S	78434	20200504	20991231	
2211978		Procedure	CPT4	CPT4	S	78445	19700101	20991231	
40756922		Procedure	CPT4	CPT4	S	78451	20100403	20991231	
40756833		Procedure	CPT4	CPT4	S	78452	20100403	20991231	
40757133		Procedure	CPT4	CPT4	S	78453	20100403	20991231	
40757098		Procedure	CPT4	CPT4	S	78454	20100403	20991231	
42734965		Procedure	CPT4	CPT4	S	78455	19700101	20060213	
2211980		Procedure	CPT4	CPT4	S	78456	19700101	20991231	
2211981		Procedure	CPT4	CPT4	S	78457	19700101	20991231	
2211982		Procedure	CPT4	CPT4	S	78458	19700101	20991231	
2211983		Procedure	CPT4	CPT4		78459	19700101	20991231	
42739254		Procedure	CPT4	CPT4	S	78460	19700101	20100403	
42739255		Procedure	CPT4	CPT4	S	78461	19700101	20100403	
42737651		Procedure	CPT4	CPT4	S	78464	19700101	20100403	
42739106		Procedure	CPT4	CPT4	S	78465	19700101	20100403	
2211988		Procedure	CPT4	CPT4	S	78466	19700101	20991231	
2211989		Procedure	CPT4	CPT4	S	78468	19700101	20991231	
2211990		Procedure	CPT4	CPT4	S	78469	19700101	20991231	
2211991		Procedure	CPT4	CPT4	S	78472	19700101	20991231	
2211992		Procedure	CPT4	CPT4	S	78473	19700101	20991231	
42734963		Procedure	CPT4	CPT4	S	78478	19700101	20100403	
42734964		Procedure	CPT4	CPT4	S	78480	19700101	20100403	
2211995		Procedure	CPT4	CPT4	S	78481	19700101	20991231	
2211996		Procedure	CPT4	CPT4	S	78483	19700101	20991231	
2211997		Procedure	CPT4	CPT4	S	78491	19700101	20991231	
2211998		Procedure	CPT4	CPT4	S	78492	19700101	20991231	
2211999		Procedure	CPT4	CPT4	S	78494	19700101	20991231	
2212000		Procedure	CPT4	CPT4	S	78496	19700101	20991231	
2212001		Procedure	CPT4	CPT4	S	78499	19700101	20991231	
42742554		Procedure	CPT4	CPT4		78579	20120507	20991231	
2212002		Procedure	CPT4	CPT4		78580	19700101	20991231	
42742555		Procedure	CPT4	CPT4	S	78582	20120507	20991231	
2212003		Procedure	CPT4	CPT4	S	78584	19700101	20120507	
2212004		Procedure	CPT4	CPT4	S	78585	19700101	20120507	
2212005		Procedure	CPT4	CPT4	S	78586	19700101	20120507	
2212006		Procedure	CPT4	CPT4	S	78587	19700101	20120507	
2212007		Procedure	CPT4	CPT4	S	78588	19700101	20120507	
2212008		Procedure	CPT4	CPT4	S	78591	19700101	20120507	
2212009		Procedure	CPT4	CPT4	S	78593	19700101	20120507	
2212010		Procedure	CPT4	CPT4	S	78594	19700101	20120507	
2212011		Procedure	CPT4	CPT4	S	78596	19700101	20120507	
42742556		Procedure	CPT4	CPT4	S	78597	20120507	20991231	
42742557		Procedure	CPT4	CPT4		78598	20120507	20991231	
2212012		Procedure	CPT4	CPT4	S	78599	19700101	20991231	
2212013		Procedure	CPT4	CPT4	S	78600	19700101	20991231	
2212014		Procedure	CPT4	CPT4	S	78601	19700101	20991231	
2212015		Procedure	CPT4	CPT4	S	78605	19700101	20991231	
2212016		Procedure	CPT4	CPT4	S	78606	19700101	20991231	
2212017		Procedure	CPT4	CPT4		78607	19700101	20200503	
2212018		Procedure	CPT4	CPT4	S	78608	19700101	20991231	
2212019		Procedure	CPT4	CPT4	S	78609	19700101	20991231	
2212020		Procedure	CPT4	CPT4		78610	19700101	20991231	
42737663		Procedure	CPT4	CPT4	S	78615	19700101	20080401	
2212022		Procedure	CPT4	CPT4	S	78630	19700101	20991231	
2212023		Procedure	CPT4	CPT4	S	78635	19700101	20991231	
2212024		Procedure	CPT4	CPT4	S	78645	19700101	20991231	
2212025		Procedure	CPT4	CPT4		78647	19700101	20200503	
2212026		Procedure	CPT4	CPT4		78650	19700101	20991231	
2212027		Procedure	CPT4	CPT4		78660	19700101	20991231	
2212028		Procedure	CPT4	CPT4	S	78699	19700101	20991231	
2212029		Procedure	CPT4	CPT4	S	78700	19700101	20991231	
2212030		Procedure	CPT4	CPT4		78701	19700101	20991231	
42734663		Procedure	CPT4	CPT4	S	78704	19700101	20070703	
2212032		Procedure	CPT4	CPT4	S	78707	19700101	20991231	
2212033		Procedure	CPT4	CPT4	S	78708	19700101	20991231	
2212034		Procedure	CPT4	CPT4	S	78709	19700101	20991231	
2212035		Procedure	CPT4	CPT4		78710	19700101	20200503	
42737670		Procedure	CPT4	CPT4	S	78715	19700101	20070703	
2212037		Procedure	CPT4	CPT4	S	78725	19700101	20991231	
2212038		Procedure	CPT4	CPT4		78730	19700101	20991231	
2212039		Procedure	CPT4	CPT4		78740	19700101	20991231	
42734668		Procedure	CPT4	CPT4	S	78760	19700101	20070703	
2212041		Procedure	CPT4	CPT4		78761	19700101	20991231	
2212042		Procedure	CPT4	CPT4	S	78799	19700101	20991231	
2212043		Procedure	CPT4	CPT4	S	78800	19700101	20991231	
2212044		Procedure	CPT4	CPT4	S	78801	19700101	20991231	
2212045		Procedure	CPT4	CPT4	S	78802	19700101	20991231	
2212046		Procedure	CPT4	CPT4	S	78803	19700101	20991231	
2212047		Procedure	CPT4	CPT4	S	78804	20040331	20991231	
2212048		Procedure	CPT4	CPT4	S	78805	19700101	20200503	
2212049		Procedure	CPT4	CPT4	S	78806	19700101	20200503	
2212050		Procedure	CPT4	CPT4	S	78807	19700101	20200503	
2212051		Procedure	CPT4	CPT4	S	78808	20090406	20991231	
42738028		Procedure	CPT4	CPT4	S	78810	19700101	20050119	
2212053		Procedure	CPT4	CPT4	S	78811	20050119	20991231	
2212054		Procedure	CPT4	CPT4	S	78812	20050119	20991231	
2212055		Procedure	CPT4	CPT4		78813	20050119	20991231	
2212056		Procedure	CPT4	CPT4	S	78814	20050119	20991231	
2212057		Procedure	CPT4	CPT4	S	78815	20050119	20991231	
2212058		Procedure	CPT4	CPT4	S	78816	20050119	20991231	
709991		Procedure	CPT4	CPT4	S	78830	20200504	20991231	
709992		Procedure	CPT4	CPT4	S	78831	20200504	20991231	
709993		Procedure	CPT4	CPT4	S	78832	20200504	20991231	
709994		Procedure	CPT4	CPT4	S	78835	20200504	20991231	
42738029		Procedure	CPT4	CPT4	S	78890	19700101	20090406	
42738030		Procedure	CPT4	CPT4	S	78891	19700101	20090406	
42738031		Procedure	CPT4	CPT4	S	78990	19700101	20050119	
2212062		Procedure	CPT4	CPT4	S	78999	19700101	20991231	
42739594		Procedure	CPT4	CPT4 Modifier	S	79	19700101	20991231	
42738033		Procedure	CPT4	CPT4	S	79000	19700101	20050119	
42738034		Procedure	CPT4	CPT4	S	79001	19700101	20050119	
2212066		Procedure	CPT4	CPT4		79005	20050119	20991231	
42738035		Procedure	CPT4	CPT4	S	79020	19700101	20050119	
42734948		Procedure	CPT4	CPT4	S	79030	19700101	20050119	
42734949		Procedure	CPT4	CPT4	S	79035	19700101	20050119	
42738036		Procedure	CPT4	CPT4	S	79100	19700101	20050119	
2212071		Procedure	CPT4	CPT4		79101	20050119	20991231	
2212072		Procedure	CPT4	CPT4		79200	19700101	20991231	
2212073		Procedure	CPT4	CPT4		79300	19700101	20991231	
42734950		Procedure	CPT4	CPT4	S	79400	19700101	20050119	
2212075		Procedure	CPT4	CPT4	S	79403	20040331	20991231	
42734947		Procedure	CPT4	CPT4	S	79420	19700101	20050119	
2212077		Procedure	CPT4	CPT4		79440	19700101	20991231	
2212078		Procedure	CPT4	CPT4		79445	20050119	20991231	
42738038		Procedure	CPT4	CPT4	S	79900	19700101	20050119	
2212080		Procedure	CPT4	CPT4	S	79999	19700101	20991231	
2212081		Observation	CPT4	CPT4 Modifier	S	7A	19700101	20130508	
2212082		Observation	CPT4	CPT4 Modifier	S	7B	19700101	20130508	
2212083		Observation	CPT4	CPT4 Modifier	S	7C	19700101	20130508	
2212084		Observation	CPT4	CPT4 Modifier	S	7D	19700101	20130508	
2212085		Observation	CPT4	CPT4 Modifier	S	7E	19700101	20130508	
2212086		Observation	CPT4	CPT4 Modifier	S	7F	19700101	20130508	
2212087		Observation	CPT4	CPT4 Modifier	S	7Z	19700101	20130508	
42739595		Observation	CPT4	CPT4 Modifier	S	80	19700101	20991231	
2212089		Measurement	CPT4	CPT4	S	80047	20080401	20991231	
2212090		Measurement	CPT4	CPT4	S	80048	19700101	20991231	
2722255		Procedure	CPT4	CPT4	S	80049	19700101	20130508	
2212091		Measurement	CPT4	CPT4		80050	19700101	20991231	
2212092		Measurement	CPT4	CPT4	S	80051	19700101	20991231	
2212093		Measurement	CPT4	CPT4		80053	19700101	20991231	
2722256		Procedure	CPT4	CPT4	S	80054	19700101	20130508	
2212094		Measurement	CPT4	CPT4	S	80055	19700101	20991231	
2722257		Procedure	CPT4	CPT4	S	80058	19700101	20130508	
2722258		Procedure	CPT4	CPT4	S	80059	19700101	20130508	
2212095		Measurement	CPT4	CPT4	S	80061	19700101	20991231	
2212096		Measurement	CPT4	CPT4	S	80069	19700101	20991231	
2212097		Procedure	CPT4	CPT4	S	80072	19700101	20130508	
2212098		Measurement	CPT4	CPT4	S	80074	19700101	20991231	
2212099		Measurement	CPT4	CPT4	S	80076	19700101	20991231	
42628031		Measurement	CPT4	CPT4	S	80081	20160501	20991231	
42738040		Procedure	CPT4	CPT4	S	80090	19700101	20030331	
2722259		Procedure	CPT4	CPT4	S	80091	19700101	20130508	
